"CommuteDays","MilesOneWay","Bus"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,6.974927729,"No"
3,6.974927729,"No"
5,9.579006348,"No"
3,6.974927729,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
3,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
7,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,6.974927729,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
6,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
4,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,9.579006348,"No"
6,6.974927729,"No"
6,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
2,6.974927729,"Yes"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"Yes"
6,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
3,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
4,9.579006348,"Yes"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
4,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"Yes"
5,9.579006348,"No"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,6.974927729,"Yes"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,6.974927729,"No"
6,9.579006348,"No"
5,6.974927729,"No"
4,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
4,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
4,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
3,9.579006348,"No"
5,9.579006348,"No"
4,9.579006348,"Yes"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"No"
3,9.579006348,"No"
3,6.974927729,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"No"
5,6.974927729,"Yes"
6,9.579006348,"Yes"
5,6.974927729,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
4,9.579006348,"Yes"
4,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
3,6.974927729,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,6.974927729,"No"
6,6.974927729,"No"
5,9.579006348,"Yes"
3,9.579006348,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
4,6.974927729,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
7,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
4,9.579006348,"No"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,6.974927729,"No"
2,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
3,9.579006348,"No"
5,6.974927729,"No"
7,6.974927729,"No"
5,6.974927729,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
4,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"No"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,9.579006348,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
4,6.829659753,"Yes"
6,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
3,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
6,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
6,6.829659753,"Yes"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,7.046898736,"Yes"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
4,6.829659753,"No"
4,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
4,7.046898736,"No"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
6,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"Yes"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
7,7.046898736,"No"
3,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"Yes"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
6,7.046898736,"No"
6,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
4,6.829659753,"No"
5,6.829659753,"No"
7,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
4,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,7.046898736,"No"
4,7.046898736,"No"
4,6.829659753,"No"
5,7.046898736,"Yes"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,6.829659753,"No"
4,6.829659753,"No"
5,6.829659753,"No"
4,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"No"
4,6.829659753,"No"
5,7.046898736,"No"
5,7.046898736,"Yes"
4,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
4,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
4,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
3,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,7.046898736,"No"
4,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
4,6.829659753,"No"
5,6.829659753,"Yes"
3,6.829659753,"No"
5,6.829659753,"Yes"
3,6.829659753,"No"
5,6.829659753,"No"
3,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"No"
4,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
3,6.829659753,"No"
3,6.829659753,"No"
6,6.829659753,"No"
5,6.829659753,"No"
2,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
3,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,7.046898736,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
4,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
4,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
4,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"No"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
4,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
5,6.829659753,"Yes"
4,6.829659753,"Yes"
4,6.829659753,"No"
1,6.829659753,"No"
5,6.829659753,"Yes"
3,6.829659753,"No"
3,6.829659753,"No"
5,7.83097194,"No"
7,8.730556257,"No"
5,7.83097194,"No"
2,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
6,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
6,8.730556257,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
2,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
6,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
3,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
3,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,7.83097194,"No"
1,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,8.730556257,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"Yes"
5,7.83097194,"Yes"
4,8.730556257,"No"
4,8.730556257,"No"
5,8.730556257,"Yes"
5,7.83097194,"No"
4,8.730556257,"No"
4,7.83097194,"No"
5,7.83097194,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"Yes"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
4,8.730556257,"No"
4,8.730556257,"No"
5,8.730556257,"No"
3,8.730556257,"No"
5,8.730556257,"No"
3,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,8.730556257,"Yes"
5,8.730556257,"No"
4,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
4,8.730556257,"No"
4,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
3,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
6,8.730556257,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
3,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
6,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
6,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"Yes"
5,7.83097194,"No"
6,7.83097194,"No"
5,7.83097194,"No"
3,8.730556257,"No"
3,8.730556257,"No"
5,7.83097194,"No"
6,8.730556257,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
3,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"Yes"
6,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
4,8.730556257,"No"
6,8.730556257,"No"
4,8.730556257,"No"
5,8.730556257,"Yes"
5,8.730556257,"Yes"
5,8.730556257,"Yes"
5,8.730556257,"No"
4,8.730556257,"No"
5,8.730556257,"No"
7,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
7,8.730556257,"No"
5,7.83097194,"Yes"
4,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
4,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,8.730556257,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
7,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
4,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
3,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"Yes"
4,7.83097194,"No"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
4,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,8.730556257,"No"
3,7.83097194,"No"
4,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,8.730556257,"No"
7,7.83097194,"No"
5,7.83097194,"Yes"
4,7.83097194,"No"
5,7.83097194,"No"
4,8.730556257,"No"
5,7.83097194,"No"
3,7.83097194,"No"
3,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"Yes"
4,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,8.730556257,"No"
5,8.730556257,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,8.730556257,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,8.730556257,"No"
4,7.83097194,"No"
5,7.83097194,"No"
5,8.730556257,"No"
5,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"Yes"
3,7.83097194,"No"
6,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
3,7.83097194,"No"
5,7.83097194,"No"
4,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"No"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
5,7.83097194,"Yes"
4,7.83097194,"No"
4,7.83097194,"No"
4,7.83097194,"No"
7,9.072568056,"No"
5,9.072568056,"No"
3,9.072568056,"No"
6,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
4,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
6,9.072568056,"No"
5,7.253383877,"No"
7,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"Yes"
5,9.072568056,"No"
4,9.072568056,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,9.072568056,"No"
4,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
4,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"No"
